SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
674823035,00089M07:33:07.367,0089 07:26:35,768.15,,1
674823036,00089M07:33:08.340,0089 07:26:36,768.17,,1
674823037,00089M07:33:09.314,0089 07:26:37,768.17,,1
674823038,00089M07:33:10.287,0089 07:26:38,768.13,,1
674823039,00089M07:33:11.260,0089 07:26:39,768.17,,1
674823040,00089M07:33:12.233,0089 07:26:40,768.19,,1
674823041,00089M07:33:13.207,0089 07:26:41,768.12,,1
674823042,00089M07:33:14.180,0089 07:26:42,768.12,,1
674823043,00089M07:33:15.153,0089 07:26:43,768.19,,1
674823044,00089M07:33:16.126,0089 07:26:44,768.14,,1
674823045,00089M07:33:17.100,0089 07:26:45,768.14,,1
674823046,00089M07:33:18.073,0089 07:26:46,768.14,,1
674823047,00089M07:33:19.046,0089 07:26:47,768.12,,1
674823048,00089M07:33:20.019,0089 07:26:48,768.21,,1
674823049,00089M07:33:20.993,0089 07:26:49,768.12,,1
674823050,00089M07:33:21.966,0089 07:26:50,768.11,,1
674823051,00089M07:33:22.939,0089 07:26:51,768.16,,1
674823052,00089M07:33:23.912,0089 07:26:52,768.16,,1
674823053,00089M07:33:24.886,0089 07:26:53,768.13,,1
674823054,00089M07:33:25.859,0089 07:26:53,768.13,,1
674823055,00089M07:33:26.832,0089 07:26:54,768.13,,1
674823056,00089M07:33:27.805,0089 07:26:55,768.13,,1
674823057,00089M07:33:28.779,0089 07:26:56,768.13,,1
674823058,00089M07:33:29.752,0089 07:26:57,768.11,,1
674823059,00089M07:33:30.725,0089 07:26:58,768.15,,1
674823060,00089M07:33:31.698,0089 07:26:59,768.17,,1
674823061,00089M07:33:32.672,0089 07:27:00,768.10,,1
674823062,00089M07:33:33.645,0089 07:27:01,768.14,,1
674823063,00089M07:33:34.618,0089 07:27:02,768.12,,1
674823064,00089M07:33:35.591,0089 07:27:03,768.14,,1
674823065,00089M07:33:36.565,0089 07:27:04,768.12,,1
674823066,00089M07:33:37.538,0089 07:27:05,768.07,,1
674823067,00089M07:33:38.511,0089 07:27:06,768.10,,1
674823068,00089M07:33:39.484,0089 07:27:07,768.16,,1
674823069,00089M07:33:40.458,0089 07:27:08,768.13,,1
674823070,00089M07:33:41.431,0089 07:27:09,768.14,,1
674823071,00089M07:33:42.404,0089 07:27:10,768.12,,1
674823072,00089M07:33:43.377,0089 07:27:11,768.09,,1
674823073,00089M07:33:44.351,0089 07:27:12,768.07,,1
674823074,00089M07:33:45.324,0089 07:27:13,768.13,,1
674823075,00089M07:33:46.297,0089 07:27:14,768.11,,1
674823076,00089M07:33:47.271,0089 07:27:15,768.07,,1
674823077,00089M07:33:48.244,0089 07:27:16,768.15,,1
674823078,00089M07:33:49.217,0089 07:27:17,768.13,,1
674823079,00089M07:33:50.190,0089 07:27:18,768.13,,1
674823080,00089M07:33:51.164,0089 07:27:19,768.08,,1
674823081,00089M07:33:52.137,0089 07:27:20,768.12,,1
674823082,00089M07:33:53.110,0089 07:27:21,768.14,,1
674823083,00089M07:33:54.083,0089 07:27:22,768.08,,1
674823084,00089M07:33:55.057,0089 07:27:23,768.08,,1
674823085,00089M07:33:56.030,0089 07:27:24,768.08,,1
674823086,00089M07:33:57.003,0089 07:27:25,768.10,,1
674823087,00089M07:33:57.976,0089 07:27:26,768.10,,1
674823088,00089M07:33:58.950,0089 07:27:27,768.12,,1
674823089,00089M07:33:59.923,0089 07:27:28,768.05,,1
674823090,00089M07:34:00.896,0089 07:27:29,768.07,,1
674823091,00089M07:34:01.869,0089 07:27:30,768.11,,1
674823092,00089M07:34:02.843,0089 07:27:30,768.09,,1
674823093,00089M07:34:03.816,0089 07:27:31,768.09,,1
674823094,00089M07:34:04.789,0089 07:27:32,768.09,,1
674823095,00089M07:34:05.762,0089 07:27:33,768.13,,1
674823096,00089M07:34:06.736,0089 07:27:34,768.13,,1
674823097,00089M07:34:07.709,0089 07:27:35,768.08,,1
674823098,00089M07:34:08.682,0089 07:27:36,768.13,,1
674823099,00089M07:34:09.655,0089 07:27:37,768.08,,1
674823100,00089M07:34:10.629,0089 07:27:38,768.08,,1
674823101,00089M07:34:11.602,0089 07:27:39,768.08,,1
674823102,00089M07:34:12.575,0089 07:27:40,768.12,,1
674823103,00089M07:34:13.548,0089 07:27:41,768.10,,1
674823104,00089M07:34:14.522,0089 07:27:42,768.01,,1
674823105,00089M07:34:15.495,0089 07:27:43,768.10,,1
674823106,00089M07:34:16.468,0089 07:27:44,768.08,,1
674823107,00089M07:34:17.441,0089 07:27:45,768.05,,1
674823108,00089M07:34:18.415,0089 07:27:46,768.09,,1
674823109,00089M07:34:19.388,0089 07:27:47,768.07,,1
674823110,00089M07:34:20.361,0089 07:27:48,768.05,,1
674823111,00089M07:34:21.334,0089 07:27:49,768.07,,1
674823112,00089M07:34:22.308,0089 07:27:50,768.09,,1
674823113,00089M07:34:23.281,0089 07:27:51,768.14,,1
674823114,00089M07:34:24.254,0089 07:27:52,768.02,,1
674823115,00089M07:34:25.227,0089 07:27:53,768.11,,1
674823116,00089M07:34:26.201,0089 07:27:54,768.06,,1
674823117,00089M07:34:27.174,0089 07:27:55,768.06,,1
674823118,00089M07:34:28.147,0089 07:27:56,768.06,,1
674823119,00089M07:34:29.120,0089 07:27:57,768.04,,1
674823120,00089M07:34:30.094,0089 07:27:58,768.10,,1
674823121,00089M07:34:31.067,0089 07:27:59,768.06,,1
674823122,00089M07:34:32.040,0089 07:28:00,768.05,,1
674823123,00089M07:34:33.013,0089 07:28:01,768.08,,1
674823124,00089M07:34:33.987,0089 07:28:02,768.05,,1
674823125,00089M07:34:34.960,0089 07:28:03,768.05,,1
674823126,00089M07:34:35.933,0089 07:28:04,768.05,,1
674823127,00089M07:34:36.906,0089 07:28:05,768.10,,1
674823128,00089M07:34:37.880,0089 07:28:06,768.03,,1
674823129,00089M07:34:38.853,0089 07:28:06,768.07,,1
674823130,00089M07:34:39.826,0089 07:28:07,768.07,,1
674823131,00089M07:34:40.799,0089 07:28:08,768.07,,1
674823132,00089M07:34:41.773,0089 07:28:09,768.09,,1
674823133,00089M07:34:42.746,0089 07:28:10,768.07,,1
674823134,00089M07:34:43.719,0089 07:28:11,768.09,,1
674823135,00089M07:34:44.692,0089 07:28:12,768.07,,1
674823136,00089M07:34:45.666,0089 07:28:13,768.08,,1
674823137,00089M07:34:46.639,0089 07:28:14,768.09,,1
674823138,00089M07:34:47.612,0089 07:28:15,768.04,,1
674823139,00089M07:34:48.585,0089 07:28:16,768.04,,1
674823140,00089M07:34:49.559,0089 07:28:17,768.06,,1
674823141,00089M07:34:50.532,0089 07:28:18,768.06,,1
674823142,00089M07:34:51.505,0089 07:28:19,768.06,,1
674823143,00089M07:34:52.478,0089 07:28:20,768.06,,1
674823144,00089M07:34:53.452,0089 07:28:21,768.04,,1
674823145,00089M07:34:54.425,0089 07:28:22,768.03,,1
674823146,00089M07:34:55.398,0089 07:28:23,768.09,,1
674823147,00089M07:34:56.371,0089 07:28:24,768.10,,1
674823148,00089M07:34:57.345,0089 07:28:25,768.07,,1
674823149,00089M07:34:58.318,0089 07:28:26,768.07,,1
674823150,00089M07:34:59.291,0089 07:28:27,768.00,,1
674823151,00089M07:35:00.264,0089 07:28:28,768.05,,1
674823152,00089M07:35:01.238,0089 07:28:29,768.05,,1
674823153,00089M07:35:02.211,0089 07:28:30,768.07,,1
674823154,00089M07:35:03.184,0089 07:28:31,768.07,,1
674823155,00089M07:35:04.157,0089 07:28:32,768.00,,1
674823156,00089M07:35:05.131,0089 07:28:33,768.02,,1
674823157,00089M07:35:06.104,0089 07:28:34,768.04,,1
674823158,00089M07:35:07.077,0089 07:28:35,768.00,,1
674823159,00089M07:35:08.050,0089 07:28:36,768.08,,1
674823160,00089M07:35:09.024,0089 07:28:37,768.04,,1
674823161,00089M07:35:09.997,0089 07:28:38,768.02,,1
674823162,00089M07:35:10.970,0089 07:28:39,768.03,,1
674823163,00089M07:35:11.943,0089 07:28:40,768.03,,1
674823164,00089M07:35:12.917,0089 07:28:41,768.01,,1
674823165,00089M07:35:13.890,0089 07:28:42,767.99,,1
674823166,00089M07:35:14.863,0089 07:28:43,768.05,,1
674823167,00089M07:35:15.836,0089 07:28:43,768.01,,1
674823168,00089M07:35:16.810,0089 07:28:44,768.03,,1
674823169,00089M07:35:17.783,0089 07:28:45,768.05,,1
674823170,00089M07:35:18.756,0089 07:28:46,768.01,,1
674823171,00089M07:35:19.729,0089 07:28:47,768.05,,1
674823172,00089M07:35:20.703,0089 07:28:48,768.02,,1
674823173,00089M07:35:21.676,0089 07:28:49,768.02,,1
674823174,00089M07:35:22.649,0089 07:28:50,768.02,,1
674823175,00089M07:35:23.622,0089 07:28:51,768.04,,1
674823176,00089M07:35:24.596,0089 07:28:52,768.04,,1
674823177,00089M07:35:25.569,0089 07:28:53,768.02,,1
674823178,00089M07:35:26.542,0089 07:28:54,768.02,,1
674823179,00089M07:35:27.515,0089 07:28:55,768.02,,1
674823180,00089M07:35:28.489,0089 07:28:56,768.04,,1
674823181,00089M07:35:29.462,0089 07:28:57,768.04,,1
674823182,00089M07:35:30.435,0089 07:28:58,767.97,,1
674823183,00089M07:35:31.408,0089 07:28:59,768.01,,1
674823184,00089M07:35:32.382,0089 07:29:00,768.04,,1
674823185,00089M07:35:33.355,0089 07:29:01,768.03,,1
674823186,00089M07:35:34.328,0089 07:29:02,768.01,,1
674823187,00089M07:35:35.301,0089 07:29:03,767.99,,1
674823188,00089M07:35:36.275,0089 07:29:04,768.01,,1
674823189,00089M07:35:37.248,0089 07:29:05,768.05,,1
674823190,00089M07:35:38.221,0089 07:29:06,768.03,,1
674823191,00089M07:35:39.194,0089 07:29:07,768.03,,1
674823192,00089M07:35:40.168,0089 07:29:08,768.02,,1
674823193,00089M07:35:41.141,0089 07:29:09,768.05,,1
674823194,00089M07:35:42.114,0089 07:29:10,768.05,,1
674823195,00089M07:35:43.087,0089 07:29:11,768.00,,1
674823196,00089M07:35:44.061,0089 07:29:12,768.05,,1
674823197,00089M07:35:45.034,0089 07:29:13,767.98,,1
674823198,00089M07:35:46.007,0089 07:29:14,768.00,,1
674823199,00089M07:35:46.980,0089 07:29:15,768.02,,1
674823200,00089M07:35:47.954,0089 07:29:16,767.98,,1
674823201,00089M07:35:48.927,0089 07:29:17,768.02,,1
674823202,00089M07:35:49.900,0089 07:29:18,768.04,,1
674823203,00089M07:35:50.874,0089 07:29:19,767.99,,1
674823204,00089M07:35:51.847,0089 07:29:20,768.06,,1
674823205,00089M07:35:52.820,0089 07:29:20,767.99,,1
674823206,00089M07:35:53.793,0089 07:29:21,768.03,,1
674823207,00089M07:35:54.767,0089 07:29:22,768.05,,1
674823208,00089M07:35:55.740,0089 07:29:23,767.99,,1
674823209,00089M07:35:56.713,0089 07:29:24,768.01,,1
674823210,00089M07:35:57.686,0089 07:29:25,767.99,,1
674823211,00089M07:35:58.660,0089 07:29:26,768.01,,1
674823212,00089M07:35:59.633,0089 07:29:27,768.01,,1
674823213,00089M07:36:00.606,0089 07:29:28,768.01,,1
674823214,00089M07:36:01.579,0089 07:29:29,768.01,,1
674823215,00089M07:36:02.553,0089 07:29:30,768.01,,1
674823216,00089M07:36:03.526,0089 07:29:31,768.03,,1
674823217,00089M07:36:04.499,0089 07:29:32,768.00,,1
674823218,00089M07:36:05.472,0089 07:29:33,767.98,,1
674823219,00089M07:36:06.446,0089 07:29:34,767.93,,1
674823220,00089M07:36:07.419,0089 07:29:35,767.98,,1
674823221,00089M07:36:08.392,0089 07:29:36,768.00,,1
674823222,00089M07:36:09.365,0089 07:29:37,767.95,,1
674823223,00089M07:36:10.339,0089 07:29:38,768.02,,1
674823224,00089M07:36:11.312,0089 07:29:39,768.01,,1
674823225,00089M07:36:12.285,0089 07:29:40,767.99,,1
674823226,00089M07:36:13.258,0089 07:29:41,768.04,,1
674823227,00089M07:36:14.232,0089 07:29:42,767.95,,1
674823228,00089M07:36:15.205,0089 07:29:43,768.01,,1
674823229,00089M07:36:16.178,0089 07:29:44,767.99,,1
674823230,00089M07:36:17.151,0089 07:29:45,768.03,,1
674823231,00089M07:36:18.125,0089 07:29:46,768.01,,1
674823232,00089M07:36:19.098,0089 07:29:47,768.01,,1
674823233,00089M07:36:20.071,0089 07:29:48,767.99,,1
674823234,00089M07:36:21.044,0089 07:29:49,767.96,,1
674823235,00089M07:36:22.018,0089 07:29:50,767.96,,1
674823236,00089M07:36:22.991,0089 07:29:51,767.98,,1
674823237,00089M07:36:23.964,0089 07:29:52,767.98,,1
674823238,00089M07:36:24.937,0089 07:29:53,767.98,,1
674823239,00089M07:36:25.911,0089 07:29:54,768.00,,1
674823240,00089M07:36:26.884,0089 07:29:55,767.96,,1
674823241,00089M07:36:27.857,0089 07:29:56,767.93,,1
674823242,00089M07:36:28.830,0089 07:29:57,767.98,,1
674823243,00089M07:36:29.804,0089 07:29:57,767.98,,1
674823244,00089M07:36:30.777,0089 07:29:58,768.00,,1
674823245,00089M07:36:31.750,0089 07:29:59,768.00,,1
674823246,00089M07:36:32.723,0089 07:30:00,767.99,,1
674823247,00089M07:36:33.697,0089 07:30:01,767.97,,1
674823248,00089M07:36:34.670,0089 07:30:02,767.99,,1
674823249,00089M07:36:35.643,0089 07:30:03,768.04,,1
674823250,00089M07:36:36.616,0089 07:30:04,767.97,,1
674823251,00089M07:36:37.590,0089 07:30:05,767.97,,1
674823252,00089M07:36:38.563,0089 07:30:06,767.99,,1
674823253,00089M07:36:39.536,0089 07:30:07,767.94,,1
674823254,00089M07:36:40.509,0089 07:30:08,767.99,,1
674823255,00089M07:36:41.483,0089 07:30:09,768.03,,1
674823256,00089M07:36:42.456,0089 07:30:10,767.96,,1
674823257,00089M07:36:43.429,0089 07:30:11,767.96,,1
674823258,00089M07:36:44.402,0089 07:30:12,767.92,,1
674823259,00089M07:36:45.376,0089 07:30:13,767.94,,1
674823260,00089M07:36:46.349,0089 07:30:14,767.96,,1
674823261,00089M07:36:47.322,0089 07:30:15,767.96,,1
674823262,00089M07:36:48.295,0089 07:30:16,767.93,,1
674823263,00089M07:36:49.269,0089 07:30:17,768.00,,1
674823264,00089M07:36:50.242,0089 07:30:18,767.98,,1
674823265,00089M07:36:51.215,0089 07:30:19,768.00,,1
674823266,00089M07:36:52.188,0089 07:30:20,767.99,,1
674823267,00089M07:36:53.162,0089 07:30:21,767.97,,1
674823268,00089M07:36:54.135,0089 07:30:22,767.97,,1
674823269,00089M07:36:55.108,0089 07:30:23,767.97,,1
674823270,00089M07:36:56.081,0089 07:30:24,767.93,,1
674823271,00089M07:36:57.055,0089 07:30:25,767.90,,1
674823272,00089M07:36:58.028,0089 07:30:26,767.92,,1
674823273,00089M07:36:59.001,0089 07:30:27,767.94,,1
674823274,00089M07:36:59.974,0089 07:30:28,767.92,,1
674823275,00089M07:37:00.948,0089 07:30:29,767.94,,1
674823276,00089M07:37:01.921,0089 07:30:30,768.01,,1
674823277,00089M07:37:02.894,0089 07:30:31,767.98,,1
674823278,00089M07:37:03.867,0089 07:30:32,767.94,,1
674823279,00089M07:37:04.841,0089 07:30:33,767.94,,1
674823280,00089M07:37:05.814,0089 07:30:33,767.94,,1
674823281,00089M07:37:06.787,0089 07:30:34,767.96,,1
674823282,00089M07:37:07.760,0089 07:30:35,767.98,,1
674823283,00089M07:37:08.734,0089 07:30:36,767.91,,1
674823284,00089M07:37:09.707,0089 07:30:37,767.98,,1
674823285,00089M07:37:10.680,0089 07:30:38,767.95,,1
674823286,00089M07:37:11.653,0089 07:30:39,767.98,,1
674823287,00089M07:37:12.627,0089 07:30:40,767.95,,1
674823288,00089M07:37:13.600,0089 07:30:41,767.93,,1
674823289,00089M07:37:14.573,0089 07:30:42,767.93,,1
674823290,00089M07:37:15.546,0089 07:30:43,767.95,,1
674823291,00089M07:37:16.520,0089 07:30:44,767.93,,1
674823292,00089M07:37:17.493,0089 07:30:45,767.90,,1
674823293,00089M07:37:18.466,0089 07:30:46,767.97,,1
674823294,00089M07:37:19.439,0089 07:30:47,767.92,,1
674823295,00089M07:37:20.413,0089 07:30:48,767.96,,1
674823296,00089M07:37:21.386,0089 07:30:49,767.92,,1
674823297,00089M07:37:22.359,0089 07:30:50,767.92,,1
674823298,00089M07:37:23.332,0089 07:30:51,768.01,,1
674823299,00089M07:37:24.306,0089 07:30:52,767.96,,1
674823300,00089M07:37:25.279,0089 07:30:53,768.00,,1
674823301,00089M07:37:26.252,0089 07:30:54,767.92,,1
674823302,00089M07:37:27.225,0089 07:30:55,767.98,,1
674823303,00089M07:37:28.199,0089 07:30:56,767.93,,1
674823304,00089M07:37:29.172,0089 07:30:57,767.94,,1
674823305,00089M07:37:30.145,0089 07:30:58,767.93,,1
674823306,00089M07:37:31.118,0089 07:30:59,767.96,,1
674823307,00089M07:37:32.092,0089 07:31:00,767.95,,1
674823308,00089M07:37:33.065,0089 07:31:01,767.91,,1
674823309,00089M07:37:34.038,0089 07:31:02,767.97,,1
674823310,00089M07:37:35.011,0089 07:31:03,767.97,,1
674823311,00089M07:37:35.985,0089 07:31:04,767.95,,1
674823312,00089M07:37:36.958,0089 07:31:05,767.97,,1
674823313,00089M07:37:37.931,0089 07:31:06,767.93,,1
674823314,00089M07:37:38.904,0089 07:31:07,767.88,,1
674823315,00089M07:37:39.878,0089 07:31:08,767.92,,1
674823316,00089M07:37:40.851,0089 07:31:09,767.90,,1
674823317,00089M07:37:41.824,0089 07:31:10,767.92,,1
674823318,00089M07:37:42.797,0089 07:31:10,767.90,,1
674823319,00089M07:37:43.771,0089 07:31:11,767.96,,1
674823320,00089M07:37:44.744,0089 07:31:12,767.92,,1
674823321,00089M07:37:45.717,0089 07:31:13,767.96,,1
674823322,00089M07:37:46.690,0089 07:31:14,767.96,,1
674823323,00089M07:37:47.664,0089 07:31:15,767.94,,1
674823324,00089M07:37:48.637,0089 07:31:16,767.94,,1
674823325,00089M07:37:49.610,0089 07:31:17,767.92,,1
674823326,00089M07:37:50.583,0089 07:31:18,767.93,,1
674823327,00089M07:37:51.557,0089 07:31:19,767.95,,1
674823328,00089M07:37:52.530,0089 07:31:20,767.95,,1
674823329,00089M07:37:53.503,0089 07:31:21,767.96,,1
674823330,00089M07:37:54.477,0089 07:31:22,767.98,,1
674823331,00089M07:37:55.450,0089 07:31:23,767.91,,1
674823332,00089M07:37:56.423,0089 07:31:24,767.99,,1
674823333,00089M07:37:57.396,0089 07:31:25,767.84,,1
674823334,00089M07:37:58.370,0089 07:31:26,767.95,,1
674823335,00089M07:37:59.343,0089 07:31:27,767.99,,1
674823336,00089M07:38:00.316,0089 07:31:28,767.97,,1
674823337,00089M07:38:01.289,0089 07:31:29,768.01,,1
674823338,00089M07:38:02.263,0089 07:31:30,767.95,,1
674823339,00089M07:38:03.236,0089 07:31:31,767.92,,1
674823340,00089M07:38:04.209,0089 07:31:32,767.94,,1
674823341,00089M07:38:05.182,0089 07:31:33,767.92,,1
674823342,00089M07:38:06.156,0089 07:31:34,767.94,,1
674823343,00089M07:38:07.129,0089 07:31:35,767.94,,1
674823344,00089M07:38:08.102,0089 07:31:36,767.94,,1
674823345,00089M07:38:09.075,0089 07:31:37,767.92,,1
674823346,00089M07:38:10.049,0089 07:31:38,767.96,,1
674823347,00089M07:38:11.022,0089 07:31:39,767.96,,1
674823348,00089M07:38:11.995,0089 07:31:40,767.98,,1
674823349,00089M07:38:12.968,0089 07:31:41,767.91,,1
674823350,00089M07:38:13.942,0089 07:31:42,767.89,,1
674823351,00089M07:38:14.915,0089 07:31:43,767.95,,1
674823352,00089M07:38:15.888,0089 07:31:44,767.91,,1
674823353,00089M07:38:16.861,0089 07:31:45,767.91,,1
674823354,00089M07:38:17.835,0089 07:31:46,767.95,,1
674823355,00089M07:38:18.808,0089 07:31:47,767.95,,1
674823356,00089M07:38:19.781,0089 07:31:47,767.95,,1
674823357,00089M07:38:20.754,0089 07:31:48,767.93,,1
674823358,00089M07:38:21.728,0089 07:31:49,767.93,,1
674823359,00089M07:38:22.701,0089 07:31:50,767.95,,1
674823360,00089M07:38:23.674,0089 07:31:51,767.90,,1
674823361,00089M07:38:24.647,0089 07:31:52,767.99,,1
674823362,00089M07:38:25.621,0089 07:31:53,767.92,,1
674823363,00089M07:38:26.594,0089 07:31:54,767.88,,1
674823364,00089M07:38:27.567,0089 07:31:55,767.92,,1
674823365,00089M07:38:28.540,0089 07:31:56,767.90,,1
674823366,00089M07:38:29.514,0089 07:31:57,767.92,,1
674823367,00089M07:38:30.487,0089 07:31:58,767.94,,1
674823368,00089M07:38:31.460,0089 07:31:59,767.96,,1
674823369,00089M07:38:32.433,0089 07:32:00,767.92,,1
674823370,00089M07:38:33.407,0089 07:32:01,767.83,,1
674823371,00089M07:38:34.380,0089 07:32:02,767.89,,1
674823372,00089M07:38:35.353,0089 07:32:03,767.91,,1
674823373,00089M07:38:36.326,0089 07:32:04,767.93,,1
674823374,00089M07:38:37.300,0089 07:32:05,767.89,,1
674823375,00089M07:38:38.273,0089 07:32:06,767.95,,1
674823376,00089M07:38:39.246,0089 07:32:07,767.91,,1
674823377,00089M07:38:40.219,0089 07:32:08,767.91,,1
674823378,00089M07:38:41.193,0089 07:32:09,767.91,,1
674823379,00089M07:38:42.166,0089 07:32:10,767.93,,1
674823380,00089M07:38:43.139,0089 07:32:11,767.88,,1
674823381,00089M07:38:44.112,0089 07:32:12,767.92,,1
674823382,00089M07:38:45.086,0089 07:32:13,767.92,,1
674823383,00089M07:38:46.059,0089 07:32:14,767.90,,1
674823384,00089M07:38:47.032,0089 07:32:15,767.90,,1
674823385,00089M07:38:48.005,0089 07:32:16,767.92,,1
674823386,00089M07:38:48.979,0089 07:32:17,767.88,,1
674823387,00089M07:38:49.952,0089 07:32:18,767.88,,1
674823388,00089M07:38:50.925,0089 07:32:19,767.88,,1
674823389,00089M07:38:51.898,0089 07:32:20,767.89,,1
674823390,00089M07:38:52.872,0089 07:32:21,767.87,,1
674823391,00089M07:38:53.845,0089 07:32:22,767.91,,1
674823392,00089M07:38:54.818,0089 07:32:23,767.91,,1
674823393,00089M07:38:55.791,0089 07:32:23,767.94,,1
674823394,00089M07:38:56.765,0089 07:32:24,767.93,,1
674823395,00089M07:38:57.738,0089 07:32:25,767.94,,1
674823396,00089M07:38:58.711,0089 07:32:26,767.91,,1
674823397,00089M07:38:59.684,0089 07:32:27,767.91,,1
674823398,00089M07:39:00.658,0089 07:32:28,767.93,,1
674823399,00089M07:39:01.631,0089 07:32:29,767.93,,1
674823400,00089M07:39:02.604,0089 07:32:30,767.93,,1
674823401,00089M07:39:03.577,0089 07:32:31,767.93,,1
674823402,00089M07:39:04.551,0089 07:32:32,767.86,,1
674823403,00089M07:39:05.524,0089 07:32:33,767.91,,1
674823404,00089M07:39:06.497,0089 07:32:34,767.88,,1
674823405,00089M07:39:07.470,0089 07:32:35,767.90,,1
674823406,00089M07:39:08.444,0089 07:32:36,767.92,,1
674823407,00089M07:39:09.417,0089 07:32:37,767.92,,1
674823408,00089M07:39:10.390,0089 07:32:38,767.92,,1
674823409,00089M07:39:11.363,0089 07:32:39,767.92,,1
674823410,00089M07:39:12.337,0089 07:32:40,767.96,,1
674823411,00089M07:39:13.310,0089 07:32:41,767.88,,1
674823412,00089M07:39:14.283,0089 07:32:42,767.91,,1
674823413,00089M07:39:15.256,0089 07:32:43,767.93,,1
674823414,00089M07:39:16.230,0089 07:32:44,767.87,,1
674823415,00089M07:39:17.203,0089 07:32:45,767.94,,1
674823416,00089M07:39:18.176,0089 07:32:46,767.98,,1
674823417,00089M07:39:19.149,0089 07:32:47,767.89,,1
674823418,00089M07:39:20.123,0089 07:32:48,767.91,,1
674823419,00089M07:39:21.096,0089 07:32:49,767.93,,1
674823420,00089M07:39:22.069,0089 07:32:50,767.89,,1
674823421,00089M07:39:23.042,0089 07:32:51,767.86,,1
674823422,00089M07:39:24.016,0089 07:32:52,767.93,,1
674823423,00089M07:39:24.989,0089 07:32:53,767.91,,1
674823424,00089M07:39:25.962,0089 07:32:54,767.91,,1
674823425,00089M07:39:26.935,0089 07:32:55,767.92,,1
674823426,00089M07:39:27.909,0089 07:32:56,767.93,,1
674823427,00089M07:39:28.882,0089 07:32:57,767.96,,1
674823428,00089M07:39:29.855,0089 07:32:58,767.92,,1
674823429,00089M07:39:30.828,0089 07:32:59,767.88,,1
674823430,00089M07:39:31.802,0089 07:33:00,767.88,,1
674823431,00089M07:39:32.775,0089 07:33:00,767.92,,1
674823432,00089M07:39:33.748,0089 07:33:01,767.94,,1
674823433,00089M07:39:34.721,0089 07:33:02,767.90,,1
674823434,00089M07:39:35.695,0089 07:33:03,767.90,,1
